0.106,0.064
0.131,0.039
0.101,0.058
0.157,0.034
0.177,0.044
0.165,0.042
0.071,0.07
0.054,0.05
0.064,0.042
0.139,0.04
0.133,0.029
0.076,0.051
0.101,0.025
0.151,0.038
0.164,0.052
0.049,0.044
0.365,0.11
0.176,0.032
0.138,0.025
0.059,0.037
0.192,0.06
0.283,0.124
0.14,0.049
0.111,0.044
0.083,0.047
0.062,0.045
0.021,0.023
0.033,0.038
0.073,0.061
0.136,0.05
0.097,0.044
0.076,0.056
0.117,0.062
0.067,0.053
0.124,0.044
