1000,1.52646700624583
1001,1.52648847445876
1002,1.52650987748425
1003,1.52653121561933
1004,1.526552489161
1005,1.52657369840628
1006,1.52659484365217
1007,1.52661592519569
1008,1.52663694333383
1009,1.52665789836321
1010,1.52667879055407
1011,1.52669962013495
1012,1.52672038733072
1013,1.52674109236622
1014,1.52676173546631
1015,1.52678231685584
1016,1.52680283675967
1017,1.52682329540265
1018,1.52684369300963
1019,1.52686402980548
1020,1.52688430601503
1021,1.52690452186315
1022,1.5269246775747
1023,1.52694477337451
1024,1.52696480948746
1025,1.52698478613838
1026,1.52700470355215
1027,1.5270245619536
1028,1.52704436156759
1029,1.52706410261899
1030,1.52708378533263
1031,1.52710340993338
1032,1.52712297664609
1033,1.52714248569562
1034,1.52716193730681
1035,1.52718133170452
1036,1.5272006691136
1037,1.52721994975892
1038,1.52723917386532
1039,1.52725834165765
1040,1.52727745336078
1041,1.52729650919955
1042,1.52731550939881
1043,1.52733445418344
1044,1.52735334377826
1045,1.52737217840815
1046,1.52739095829795
1047,1.52740968367252
1048,1.52742835475671
1049,1.52744697177538
1050,1.52746553495338
1051,1.52748404451556
1052,1.52750250068677
1053,1.52752090369188
1054,1.52753925375574
1055,1.52755755110319
1056,1.5275757959591
1057,1.52759398854832
1058,1.52761212909569
1059,1.52763021782608
1060,1.52764825496434
1061,1.52766624073532
1062,1.52768417536388
1063,1.52770205907487
1064,1.52771989209314
1065,1.52773767463596
1066,1.52775540688464
1067,1.52777308900983
1068,1.52779072118222
1069,1.52780830357247
1070,1.52782583635126
1071,1.52784331968926
1072,1.52786075375713
1073,1.52787813872555
1074,1.52789547476519
1075,1.52791276204671
1076,1.5279300007408
1077,1.52794719101811
1078,1.52796433304933
1079,1.52798142700511
1080,1.52799847305614
1081,1.52801547137308
1082,1.5280324221266
1083,1.52804932548737
1084,1.52806618162607
1085,1.52808299071336
1086,1.52809975291992
1087,1.52811646841641
1088,1.52813313737351
1089,1.52814975996188
1090,1.5281663363522
1091,1.52818286671514
1092,1.52819935122137
1093,1.52821579004156
1094,1.52823218334638
1095,1.52824853130649
1096,1.52826483409258
1097,1.52828109187531
1098,1.52829730482535
1099,1.52831347311337
1100,1.52832959691004
1101,1.52834567638604
1102,1.52836171171204
1103,1.52837770305869
1104,1.52839365059669
1105,1.52840955449669
1106,1.52842541492936
1107,1.52844123206539
1108,1.52845700607543
1109,1.52847273713016
1110,1.52848842540024
1111,1.52850407105636
1112,1.52851967426918
1113,1.52853523520937
1114,1.52855075404759
1115,1.52856623095454
1116,1.52858166610086
1117,1.52859705965723
1118,1.52861241179433
1119,1.52862772268283
1120,1.52864299249339
1121,1.52865822139668
1122,1.52867340956338
1123,1.52868855716308
1124,1.52870366434469
1125,1.52871873123847
1126,1.52873375797401
1127,1.5287487446809
1128,1.52876369148872
1129,1.52877859852706
1130,1.52879346592551
1131,1.52880829381366
1132,1.5288230823211
1133,1.52883783157741
1134,1.52885254171219
1135,1.52886721285502
1136,1.5288818451355
1137,1.5288964386832
1138,1.52891099362772
1139,1.52892551009865
1140,1.52893998822557
1141,1.52895442813808
1142,1.52896882996575
1143,1.52898319383819
1144,1.52899751988498
1145,1.5290118082357
1146,1.52902605901994
1147,1.52904027236731
1148,1.52905444840737
1149,1.52906858726972
1150,1.52908268908395
1151,1.52909675397965
1152,1.52911078208641
1153,1.52912477353381
1154,1.52913872845144
1155,1.52915264696889
1156,1.52916652921575
1157,1.52918037532161
1158,1.52919418541606
1159,1.52920795962868
1160,1.52922169808906
1161,1.52923540092679
1162,1.52924906827146
1163,1.52926270025266
1164,1.52927629699998
1165,1.529289858643
1166,1.52930338531132
1167,1.52931687713451
1168,1.52933033424218
1169,1.52934375676391
1170,1.52935714482928
1171,1.52937049856788
1172,1.52938381810931
1173,1.52939710358316
1174,1.529410355119
1175,1.52942357284643
1176,1.52943675689504
1177,1.52944990739441
1178,1.52946302447414
1179,1.52947610826381
1180,1.52948915889301
1181,1.52950217649133
1182,1.52951516118836
1183,1.52952811311368
1184,1.52954103239689
1185,1.52955391916418
1186,1.52956677352153
1187,1.52957959556741
1188,1.52959238540029
1189,1.52960514311862
1190,1.52961786882089
1191,1.52963056260555
1192,1.52964322457106
1193,1.5296558548159
1194,1.52966845343852
1195,1.5296810205374
1196,1.529693556211
1197,1.52970606055778
1198,1.52971853367621
1199,1.52973097566475
1200,1.52974338662188
1201,1.52975576664605
1202,1.52976811583573
1203,1.52978043428939
1204,1.52979272210549
1205,1.52980497938249
1206,1.52981720621887
1207,1.52982940271308
1208,1.5298415689636
1209,1.52985370506888
1210,1.5298658111274
1211,1.52987788723761
1212,1.52988993349799
1213,1.529901950007
1214,1.5299139368631
1215,1.52992589416476
1216,1.52993782201045
1217,1.52994972049863
1218,1.52996158972776
1219,1.52997342979631
1220,1.52998524080275
1221,1.52999702284554
1222,1.53000877602315
1223,1.53002050043404
1224,1.53003219617668
1225,1.53004386334953
1226,1.53005550205105
1227,1.53006711237973
1228,1.53007869443401
1229,1.53009024831236
1230,1.53010177411325
1231,1.53011327193515
1232,1.53012474187652
1233,1.53013618403582
1234,1.53014759851152
1235,1.53015898540209
1236,1.53017034480599
1237,1.53018167682169
1238,1.53019298154765
1239,1.53020425908233
1240,1.53021550952421
1241,1.53022673297174
1242,1.5302379295234
1243,1.53024909927765
1244,1.53026024233295
1245,1.53027135878776
1246,1.53028244874057
1247,1.53029351228982
1248,1.53030454953399
1249,1.53031556057153
1250,1.53032654549905
1251,1.53033750439842
1252,1.53034843734455
1253,1.53035934441229
1254,1.53037022567654
